hunter.kill_energy,hunter.hunt_cost,seed,no_extinction_pass,no_extinction_value,no_extinction_margin,max_10x_pass,max_10x_value,max_10x_margin,grazer_cycle_pass,grazer_cycle_value,grazer_cycle_margin,fertility_band_pass,fertility_band_value,fertility_band_margin,grass_band_pass,grass_band_value,grass_band_margin,tree_growth_pass,tree_growth_value,tree_growth_margin,mature_trees_10k_pass,mature_trees_10k_value,mature_trees_10k_margin,animals_10k_pass,animals_10k_value,animals_10k_margin,first_extinction_tick,first_extinction_species,first_extinction_dominant_cause,grazer_peaks,hunter_extinction_tick,hunter_immigrants,pp_lag,pp_corr,pp_undefined
70,1.50,1,false,0,-1.000000,true,60,0.818182,true,17781,10.854000,true,215.95230102539063,0.018399,true,0.8813999891281128,0.072211,true,391,20.722222,true,121,2.457143,true,9,3.500000,12699,hunters,starved,8,12699,0,,,hunters starved
70,1.50,2,true,1,0.000000,true,49,0.851515,true,15766,9.510667,true,211.63059997558594,0.038043,true,0.8773999810218811,0.076421,true,410,21.777778,true,103,1.942857,true,5,1.500000,,,,12,,0,-2000,-0.1885,
70,1.50,3,false,0,-1.000000,true,527,0.833228,true,14389,8.592667,true,211.12139892578125,0.040357,true,0.8766000270843506,0.077263,true,351,18.500000,true,100,1.857143,true,21,9.500000,14341,hunters,starved,7,14341,0,,,hunters starved
70,1.50,42,false,0,-1.000000,true,52,0.847059,true,15548,9.365333,true,215.44740295410156,0.020694,true,0.8791999816894531,0.074526,true,257,13.277778,true,66,0.885714,false,0,-1.000000,9821,hunters,starved,9,9821,0,,,hunters starved
80,0.00,1,true,24,23.000000,true,55,0.838235,true,16509,10.006000,true,209.1260986328125,0.049427,true,0.8787999749183655,0.074947,true,463,24.722222,true,144,3.114286,true,32,15.000000,,,,12,,0,1400,-0.0484,
80,0.00,2,true,25,24.000000,true,57,0.837143,true,16853,10.235333,true,210.7386016845703,0.042097,true,0.879800021648407,0.073895,true,376,19.888889,true,121,2.457143,true,31,14.500000,,,,18,,0,1950,-0.1890,
80,0.00,3,true,32,31.000000,true,71,0.778125,true,17150,10.433333,true,213.235107421875,0.030750,true,0.8812000155448914,0.072421,true,311,16.277778,true,78,1.228571,true,53,25.500000,,,,12,,0,2000,0.3395,
80,0.00,42,true,30,29.000000,true,71,0.797143,true,17875,10.916667,true,216.71539306640625,0.014930,true,0.8773000240325928,0.076526,true,215,10.944444,true,56,0.600000,true,46,22.000000,,,,12,,0,2000,-0.1530,
80,0.25,1,true,21,20.000000,true,55,0.838235,true,16876,10.250667,true,207.283203125,0.057804,true,0.8787999749183655,0.074947,true,351,18.500000,true,141,3.028571,true,35,16.500000,,,,14,,0,1550,-0.1129,
80,0.25,2,true,27,26.000000,true,54,0.845714,true,14963,8.975333,true,212.00770568847656,0.036329,true,0.879800021648407,0.073895,true,341,17.944444,true,108,2.085714,true,36,17.000000,,,,12,,0,1300,0.0557,
80,0.25,3,true,25,24.000000,true,67,0.790625,true,16523,10.015333,true,212.1510009765625,0.035677,true,0.8812000155448914,0.072421,true,372,19.666667,true,85,1.428571,true,50,24.000000,,,,11,,0,2000,0.0113,
80,0.25,42,true,23,22.000000,true,56,0.840000,true,17870,10.913333,true,211.21690368652344,0.039923,true,0.8773000240325928,0.076526,true,254,13.111111,true,50,0.428571,true,34,16.000000,,,,13,,0,1950,-0.2083,
80,0.50,1,true,20,19.000000,true,55,0.838235,true,16915,10.276667,true,209.14990234375,0.049319,true,0.8787999749183655,0.074947,true,406,21.555556,true,122,2.485714,true,32,15.000000,,,,11,,0,2000,0.1118,
80,0.50,2,true,11,10.000000,true,54,0.845714,true,15484,9.322667,true,210.59060668945313,0.042770,true,0.879800021648407,0.073895,true,391,20.722222,true,126,2.600000,true,20,9.000000,,,,11,,0,2000,-0.5964,
80,0.50,3,true,25,24.000000,true,65,0.796875,true,16857,10.238000,true,210.88720703125,0.041422,true,0.8812000155448914,0.072421,true,330,17.333333,true,112,2.200000,true,37,17.500000,,,,12,,0,2000,-0.3315,
80,0.50,42,true,15,14.000000,true,51,0.854286,true,17581,10.720667,true,208.79519653320313,0.050931,true,0.8773000240325928,0.076526,true,339,17.833333,true,45,0.285714,true,31,14.500000,,,,11,,0,2000,-0.5748,
80,0.75,1,true,23,22.000000,true,61,0.820588,true,16183,9.788667,true,212.62010192871094,0.033545,true,0.8787999749183655,0.074947,true,398,21.111111,true,87,1.485714,true,36,17.000000,,,,9,,0,2000,0.1650,
80,0.75,2,true,6,5.000000,true,54,0.845714,true,16709,10.139333,true,210.868896484375,0.041505,true,0.879800021648407,0.073895,true,390,20.666667,true,101,1.885714,true,13,5.500000,,,,14,,0,2000,-0.3443,
80,0.75,3,true,6,5.000000,true,56,0.825000,true,16775,10.183333,true,212.26499938964844,0.035159,true,0.8812000155448914,0.072421,true,339,17.833333,true,105,2.000000,true,41,19.500000,,,,11,,0,2000,-0.6015,
80,0.75,42,true,20,19.000000,true,63,0.820000,true,17694,10.796000,true,212.7834930419922,0.032802,true,0.8769999742507935,0.076842,true,296,15.444444,true,40,0.142857,true,37,17.500000,,,,8,,0,2000,0.3342,
80,1.00,1,false,0,-1.000000,true,580,0.839335,true,16866,10.244000,true,208.75790405273438,0.051100,true,0.8784999847412109,0.075263,true,365,19.277778,true,122,2.485714,true,24,11.000000,18455,hunters,starved,12,18455,0,,,hunters starved
80,1.00,2,true,1,0.000000,true,560,0.844011,true,16203,9.802000,true,216.9326934814453,0.013942,true,0.879800021648407,0.073895,true,323,16.944444,true,103,1.942857,true,9,3.500000,,,,13,,0,1700,0.1237,
80,1.00,3,false,0,-1.000000,true,521,0.821575,true,16818,10.212000,true,211.30819702148438,0.039508,true,0.8812000155448914,0.072421,true,312,16.333333,true,117,2.342857,true,16,7.000000,13847,hunters,starved,11,13847,0,,,hunters starved
80,1.00,42,false,0,-1.000000,true,49,0.860000,true,14841,8.894000,true,209.80709838867188,0.046331,true,0.876800000667572,0.077053,true,253,13.055556,true,56,0.600000,true,12,5.000000,18641,hunters,starved,10,18641,0,,,hunters starved
80,1.25,1,false,0,-1.000000,true,54,0.836364,true,15296,9.197333,true,213.6844940185547,0.028707,true,0.8780999779701233,0.075684,true,364,19.222222,true,125,2.571429,true,11,4.500000,16837,hunters,starved,9,16837,0,,,hunters starved
80,1.25,2,false,0,-1.000000,true,553,0.851344,true,15483,9.322000,true,212.31619262695313,0.034926,true,0.8801000118255615,0.073579,true,334,17.555556,true,112,2.200000,true,4,1.000000,11356,hunters,starved,11,11356,0,,,hunters starved
80,1.25,3,false,0,-1.000000,true,526,0.826403,true,17553,10.702000,true,207.9134979248047,0.054939,true,0.8812000155448914,0.072421,true,355,18.722222,true,97,1.771429,true,19,8.500000,16315,hunters,starved,11,16315,0,,,hunters starved
80,1.25,42,false,0,-1.000000,true,553,0.850136,true,15606,9.404000,true,217.9257049560547,0.009429,true,0.8791999816894531,0.074526,true,348,18.333333,true,78,1.228571,true,10,4.000000,14506,hunters,starved,10,14506,0,,,hunters starved
80,1.50,1,false,0,-1.000000,true,56,0.835294,true,17692,10.794667,true,213.09530639648438,0.031385,true,0.8783000111579895,0.075474,true,345,18.166667,true,131,2.742857,true,17,7.500000,14811,hunters,starved,12,14811,0,,,hunters starved
80,1.50,2,false,0,-1.000000,true,566,0.842778,true,16977,10.318000,true,214.18739318847656,0.026421,true,0.8801000118255615,0.073579,true,340,17.888889,true,69,0.971429,true,5,1.500000,16119,hunters,starved,12,16119,0,,,hunters starved
80,1.50,3,false,0,-1.000000,true,53,0.834375,true,16504,10.002667,true,210.2677001953125,0.044238,true,0.8812000155448914,0.072421,true,356,18.777778,true,95,1.714286,true,4,1.000000,10903,hunters,starved,8,10903,0,,,hunters starved
80,1.50,42,false,0,-1.000000,true,534,0.861658,true,17577,10.718000,true,208.1844024658203,0.053707,true,0.878000020980835,0.075789,true,346,18.222222,true,60,0.714286,true,5,1.500000,13608,hunters,old_age,11,13608,0,,,hunters old_age
