tick,kind,species,patch_x,patch_y,x,y,cause,detail
1342,birth,grazer,2,28,18,224,,5762
1342,birth,grazer,23,2,187,20,,5763
1342,birth,grazer,8,17,64,136,,5764
1342,birth,grazer,13,26,108,212,,5765
1342,birth,grazer,21,9,168,76,,5766
1342,birth,grazer,19,8,158,65,,5767
1342,death,grazer,3,18,29,149,eaten,2733
1343,birth,grazer,30,2,245,23,,5768
1343,birth,grazer,8,18,71,144,,5769
1343,birth,grazer,23,22,184,176,,5770
1343,birth,grazer,25,6,200,49,,5771
1343,birth,grazer,23,22,184,176,,5772
1343,birth,grazer,22,17,183,136,,5773
1343,birth,grazer,9,24,76,197,,5774
1343,birth,grazer,15,6,126,51,,5775
1343,birth,grazer,22,18,177,148,,5776
1343,birth,grazer,24,6,192,49,,5777
1343,birth,grazer,2,21,23,174,,5778
1343,death,grazer,4,16,38,129,crowded,4255
1344,birth,grazer,13,8,106,64,,5779
1344,birth,grazer,9,22,79,178,,5780
1344,birth,grazer,19,7,155,60,,5781
1344,birth,grazer,28,3,229,24,,5782
1344,birth,grazer,26,13,212,111,,5783
1344,birth,grazer,22,18,180,144,,5784
1344,birth,grazer,13,3,110,31,,5785
1345,birth,grazer,10,5,83,42,,5786
1345,birth,grazer,29,4,232,33,,5787
1345,birth,grazer,27,11,220,89,,5788
1345,birth,grazer,14,2,119,22,,5789
1345,birth,grazer,16,4,134,33,,5790
1345,birth,grazer,6,15,49,127,,5791
1345,death,grazer,4,15,39,125,eaten,330
1346,birth,grazer,0,22,0,182,,5792
1346,birth,grazer,23,18,185,146,,5793
1346,birth,grazer,15,28,120,224,,5794
1346,birth,grazer,0,20,0,161,,5795
1346,birth,grazer,9,16,74,130,,5796
1346,birth,grazer,0,25,0,200,,5797
1346,birth,grazer,3,9,24,72,,5798
1346,birth,grazer,5,22,43,181,,5799
1346,birth,grazer,5,18,47,147,,5800
1346,birth,grazer,21,21,168,168,,5801
1346,birth,grazer,20,9,167,72,,5802
1346,birth,grazer,21,21,175,171,,5803
1346,death,grazer,6,1,53,15,eaten,1404
1347,birth,grazer,6,6,48,49,,5804
1347,birth,grazer,22,20,176,162,,5805
1347,birth,grazer,17,5,138,42,,5806
1347,birth,grazer,7,22,63,183,,5807
1347,birth,grazer,31,20,250,163,,5808
1347,death,grazer,23,20,186,161,eaten,4016
1348,birth,grazer,24,22,198,176,,5809
1348,birth,grazer,13,6,105,53,,5810
1348,birth,grazer,7,14,57,114,,5811
1348,birth,grazer,22,21,179,168,,5812
1348,death,grazer,30,3,242,26,crowded,2181
1348,birth,grazer,17,3,143,29,,5813
1348,birth,grazer,29,22,234,177,,5814
1348,birth,grazer,30,12,245,103,,5815
1348,birth,grazer,10,13,82,106,,5816
1348,birth,grazer,30,14,242,112,,5817
1349,birth,grazer,6,7,50,59,,5818
1349,birth,grazer,0,24,0,193,,5819
1349,birth,grazer,30,4,246,39,,5820
1349,birth,grazer,28,6,230,48,,5821
1349,birth,grazer,20,7,162,58,,5822
1349,birth,grazer,1,26,14,211,,5823
1349,birth,grazer,22,13,183,104,,5824
1349,birth,grazer,25,11,204,93,,5825
1349,birth,grazer,0,27,0,218,,5826
1349,death,grazer,30,3,242,25,crowded,4806
1350,birth,grazer,8,8,64,71,,5827
1350,birth,grazer,22,23,178,184,,5828
1350,birth,grazer,10,12,84,97,,5829
1350,birth,grazer,10,7,83,56,,5830
1350,birth,grazer,2,10,22,84,,5831
1350,birth,grazer,19,11,159,95,,5832
1350,birth,grazer,4,6,38,53,,5833
1350,birth,grazer,14,3,114,24,,5834
1350,birth,grazer,12,2,97,21,,5835
1350,death,grazer,3,2,27,22,eaten,250
1350,germination,tree,26,11,208,94,,5836
1350,germination,tree,17,27,138,219,,5837
1350,germination,tree,10,27,85,220,,5838
1350,tree_death,tree,13,27,106,222,crowded,511
1350,germination,tree,3,6,28,52,,5839
1350,germination,tree,21,8,173,66,,5840
1350,germination,tree,6,27,52,216,,5841
1350,tree_death,tree,14,28,117,224,crowded,569
1350,tree_death,tree,29,12,236,97,crowded,628
1350,tree_death,tree,28,17,231,142,crowded,631
1350,tree_death,tree,18,6,150,51,crowded,757
1350,germination,tree,3,5,30,47,,5842
1350,germination,tree,28,22,226,179,,5843
1350,tree_death,tree,10,28,84,225,crowded,846
1351,birth,grazer,23,19,191,156,,5844
1351,birth,grazer,23,21,190,172,,5845
1351,birth,grazer,28,9,227,77,,5846
1351,birth,grazer,7,23,56,190,,5847
1351,birth,grazer,28,9,224,72,,5848
1351,birth,grazer,7,31,63,251,,5849
1351,birth,grazer,19,24,155,197,,5850
1351,birth,grazer,9,8,72,65,,5851
1351,birth,grazer,23,14,185,117,,5852
1352,birth,grazer,3,4,25,34,,5853
1352,death,grazer,3,2,26,21,crowded,1116
1352,birth,grazer,11,23,88,190,,5854
1352,birth,grazer,3,19,24,152,,5855
1352,birth,grazer,4,4,32,32,,5856
1352,birth,grazer,22,11,176,88,,5857
1352,birth,grazer,29,20,233,161,,5858
1352,birth,grazer,9,20,73,163,,5859
1352,birth,grazer,8,14,66,116,,5860
1352,birth,grazer,4,31,32,251,,5861
1352,death,grazer,3,2,31,21,crowded,3538
1352,death,grazer,3,2,27,22,crowded,5258
1353,birth,grazer,19,6,155,51,,5862
1353,birth,grazer,8,15,65,127,,5863
1353,birth,grazer,8,15,65,126,,5864
1353,birth,grazer,31,21,248,168,,5865
1353,birth,grazer,24,10,198,87,,5866
1353,birth,grazer,10,11,87,93,,5867
1353,birth,grazer,11,23,93,190,,5868
1353,birth,grazer,29,4,236,37,,5869
1354,birth,grazer,29,25,237,207,,5870
1354,birth,grazer,10,16,87,135,,5871
1354,birth,grazer,20,4,164,33,,5872
1354,birth,grazer,20,4,167,34,,5873
1354,birth,grazer,4,7,32,56,,5874
1354,birth,grazer,29,19,237,154,,5875
1354,death,grazer,5,20,42,164,crowded,3826
1355,birth,grazer,21,8,175,66,,5876
1355,birth,grazer,22,12,183,103,,5877
1355,birth,grazer,28,18,226,148,,5878
1355,birth,grazer,14,23,112,189,,5879
1355,birth,grazer,21,18,168,150,,5880
1355,birth,grazer,12,2,96,21,,5881
1355,birth,grazer,2,16,21,135,,5882
1355,birth,grazer,5,6,40,54,,5883
1355,birth,grazer,17,6,138,48,,5884
1355,birth,grazer,22,20,182,167,,5885
1355,birth,grazer,28,11,224,92,,5886
1355,birth,grazer,1,26,15,212,,5887
1355,birth,grazer,28,8,225,67,,5888
1355,birth,grazer,7,10,61,82,,5889
1355,birth,grazer,2,16,22,135,,5890
1355,birth,grazer,7,12,61,99,,5891
1356,birth,grazer,4,12,35,100,,5892
1356,birth,grazer,29,26,238,209,,5893
1356,death,grazer,2,3,23,26,crowded,2284
1356,birth,grazer,12,24,96,199,,5894
1356,death,grazer,2,3,22,25,crowded,3342
1356,birth,grazer,8,2,71,22,,5895
1356,birth,grazer,15,2,121,23,,5896
1356,birth,grazer,2,2,20,23,,5897
1356,storm,,0,0,,,,8.4454 2.9483 1.5789
1357,birth,grazer,20,6,162,51,,5898
1357,birth,grazer,18,6,150,48,,5899
1357,birth,grazer,8,5,70,47,,5900
1357,birth,grazer,11,12,95,97,,5901
1357,birth,grazer,20,24,161,195,,5902
1357,birth,grazer,31,18,248,144,,5903
1357,birth,grazer,26,6,208,48,,5904
1357,birth,grazer,16,2,128,23,,5905
1357,birth,grazer,23,23,185,185,,5906
1358,birth,grazer,23,2,191,16,,5907
1358,birth,grazer,18,1,145,15,,5908
1358,birth,grazer,18,1,144,15,,5909
1358,birth,grazer,22,14,182,112,,5910
1358,birth,grazer,7,16,61,128,,5911
1358,birth,grazer,26,5,215,41,,5912
1358,birth,grazer,28,13,224,110,,5913
1358,birth,grazer,3,6,30,54,,5914
1358,birth,grazer,22,2,177,18,,5915
1358,birth,grazer,22,18,182,151,,5916
1358,birth,grazer,21,2,174,17,,5917
1358,birth,grazer,19,1,154,15,,5918
1358,death,grazer,31,3,248,26,crowded,4792
1359,birth,grazer,21,2,173,17,,5919
1359,birth,grazer,17,2,143,23,,5920
1359,birth,grazer,13,2,104,21,,5921
1359,birth,grazer,26,4,212,39,,5922
1359,birth,grazer,8,9,71,78,,5923
1359,birth,grazer,0,25,0,205,,5924
1359,birth,grazer,2,6,20,51,,5925
1359,birth,grazer,7,5,62,42,,5926
1359,birth,grazer,19,2,152,17,,5927
1359,birth,grazer,2,12,21,97,,5928
1359,birth,grazer,25,6,206,49,,5929
1359,birth,grazer,29,4,232,34,,5930
1359,birth,grazer,30,7,240,57,,5931
1359,birth,grazer,22,2,179,16,,5932
1359,death,grazer,31,2,249,23,eaten,5293
1360,birth,grazer,18,5,148,43,,5933
1360,birth,grazer,4,20,33,160,,5934
1360,birth,grazer,30,2,240,17,,5935
1360,birth,grazer,13,4,107,39,,5936
1361,birth,grazer,30,3,247,27,,5937
1361,birth,grazer,3,3,28,30,,5938
1361,birth,grazer,31,4,248,37,,5939
1361,birth,grazer,21,4,175,36,,5940
1361,death,grazer,2,3,19,24,crowded,3404
1361,birth,grazer,1,28,10,225,,5941
1361,birth,grazer,3,8,30,66,,5942
1361,birth,grazer,7,13,58,111,,5943
1361,birth,grazer,9,4,72,39,,5944
1362,birth,grazer,14,10,112,84,,5945
1362,birth,grazer,4,3,39,24,,5946
1362,birth,grazer,29,21,238,170,,5947
1362,birth,grazer,0,26,0,209,,5948
1363,birth,grazer,10,15,80,125,,5949
1363,birth,grazer,25,28,200,224,,5950
1363,birth,grazer,16,2,128,23,,5951
1363,birth,grazer,24,23,194,185,,5952
1363,birth,grazer,3,18,29,147,,5953
1363,birth,grazer,22,19,182,154,,5954
1363,birth,grazer,26,28,211,225,,5955
1364,birth,grazer,14,22,112,183,,5956
1364,birth,grazer,8,24,64,192,,5957
1364,birth,grazer,18,26,144,211,,5958
1364,birth,grazer,21,21,174,171,,5959
1364,birth,grazer,27,25,216,201,,5960
1364,birth,grazer,24,14,193,114,,5961
1364,birth,grazer,31,3,248,28,,5962
1364,birth,grazer,25,5,200,40,,5963
1364,birth,grazer,0,26,0,210,,5964
1364,birth,grazer,21,22,172,183,,5965
1364,birth,grazer,12,5,96,45,,5966
1364,birth,grazer,22,26,180,208,,5967
1364,birth,grazer,25,27,205,217,,5968
1364,storm,,0,0,,,,0.3513 0.1010 0.0029
1365,birth,grazer,7,12,57,100,,5969
1365,birth,grazer,18,19,149,154,,5970
1365,birth,grazer,13,13,104,104,,5971
1365,birth,grazer,31,16,249,129,,5972
1365,birth,grazer,22,25,183,201,,5973
1365,birth,grazer,16,3,128,24,,5974
1366,birth,grazer,29,6,238,51,,5975
1366,birth,grazer,4,5,33,45,,5976
1366,birth,grazer,20,24,162,197,,5977
1366,birth,grazer,23,10,189,84,,5978
1366,birth,grazer,17,4,143,35,,5979
1366,birth,grazer,10,6,84,48,,5980
1366,birth,grazer,26,25,213,205,,5981
1367,birth,grazer,8,31,66,250,,5982
1367,birth,grazer,4,18,34,147,,5983
1367,birth,grazer,21,19,171,156,,5984
1367,birth,grazer,21,19,168,152,,5985
1367,birth,grazer,22,24,176,193,,5986
1367,birth,grazer,10,19,83,152,,5987
1367,birth,grazer,27,24,222,193,,5988
1367,birth,grazer,29,5,235,44,,5989
1367,birth,grazer,28,3,225,27,,5990
1367,birth,grazer,21,1,171,15,,5991
1368,death,grazer,3,18,25,148,crowded,436
1368,birth,grazer,28,27,226,223,,5992
1368,birth,grazer,24,6,195,52,,5993
1368,birth,grazer,20,8,167,67,,5994
1368,birth,grazer,16,23,128,190,,5995
1368,birth,grazer,8,11,68,94,,5996
1368,birth,grazer,24,26,193,208,,5997
1369,birth,grazer,13,21,104,175,,5998
1369,birth,grazer,11,30,95,244,,5999
1369,birth,grazer,3,21,26,175,,6000
1369,birth,grazer,25,4,203,38,,6001
1369,birth,grazer,26,13,211,110,,6002
1369,birth,grazer,21,21,174,169,,6003
1369,birth,grazer,16,28,129,228,,6004
1369,birth,grazer,13,30,111,244,,6005
1369,birth,grazer,11,18,88,144,,6006
1369,birth,grazer,7,20,56,160,,6007
1369,birth,grazer,28,26,226,208,,6008
1369,birth,grazer,12,30,102,242,,6009
1369,birth,grazer,10,30,82,243,,6010
1370,birth,grazer,12,30,97,244,,6011
1370,birth,grazer,4,22,32,183,,6012
1370,birth,grazer,29,3,232,24,,6013
1370,birth,grazer,11,4,91,33,,6014
1370,birth,grazer,19,1,152,15,,6015
1370,birth,grazer,25,28,206,225,,6016
1370,death,grazer,2,4,23,39,crowded,1980
1370,birth,grazer,22,5,180,45,,6017
1370,birth,grazer,13,30,107,244,,6018
1370,birth,grazer,10,8,82,64,,6019
1370,birth,grazer,11,30,91,245,,6020
1370,birth,grazer,9,7,77,62,,6021
1371,birth,grazer,23,22,188,182,,6022
1371,birth,grazer,25,25,202,206,,6023
1371,birth,grazer,22,7,176,56,,6024
1371,birth,grazer,17,22,143,176,,6025
1371,birth,grazer,0,19,0,156,,6026
1371,birth,grazer,10,6,86,52,,6027
1371,birth,grazer,3,2,31,21,,6028
1371,birth,grazer,25,26,205,211,,6029
1371,birth,grazer,17,28,143,231,,6030
1371,birth,grazer,31,11,254,94,,6031
1372,birth,grazer,17,27,142,216,,6032
1372,birth,grazer,25,23,201,191,,6033
1372,birth,grazer,8,8,66,66,,6034
1372,birth,grazer,27,25,218,203,,6035
1372,birth,grazer,25,7,207,63,,6036
1372,birth,grazer,2,7,22,59,,6037
1372,birth,grazer,16,6,129,50,,6038
1372,birth,grazer,15,30,120,243,,6039
1372,death,grazer,3,18,26,146,crowded,4245
1372,death,grazer,3,5,26,41,crowded,5059
1373,birth,grazer,7,31,59,255,,6040
1373,birth,grazer,4,23,34,186,,6041
1373,birth,grazer,14,30,114,243,,6042
1373,death,grazer,29,3,239,27,crowded,2961
1373,birth,grazer,11,15,88,127,,6043
1373,birth,grazer,27,26,221,212,,6044
1374,birth,grazer,13,25,110,202,,6045
1374,birth,grazer,5,10,46,83,,6046
1374,birth,grazer,0,1,0,8,,6047
1374,birth,grazer,31,2,248,23,,6048
1374,birth,grazer,4,31,36,253,,6049
1374,birth,grazer,18,1,150,15,,6050
1374,birth,grazer,23,25,184,201,,6051
1374,birth,grazer,28,6,225,54,,6052
1374,death,grazer,3,5,28,43,crowded,3692
1375,birth,grazer,24,5,194,44,,6053
1375,birth,grazer,4,15,32,127,,6054
1375,birth,grazer,19,4,158,33,,6055
1375,birth,grazer,26,19,213,152,,6056
1375,birth,grazer,26,4,214,37,,6057
1375,death,grazer,3,5,29,44,crowded,3607
1375,birth,grazer,9,2,73,23,,6058
1376,birth,grazer,29,25,236,202,,6059
1376,birth,grazer,4,11,36,94,,6060
1376,birth,grazer,30,7,240,56,,6061
1376,birth,grazer,2,4,20,39,,6062
1376,birth,grazer,28,11,224,88,,6063
1376,birth,grazer,6,8,50,66,,6064
1376,birth,grazer,25,15,204,126,,6065
1376,birth,grazer,22,17,183,137,,6066
1376,birth,grazer,11,16,89,132,,6067
1376,birth,grazer,21,24,171,199,,6068
1376,birth,grazer,24,23,193,190,,6069
1376,birth,grazer,22,28,176,230,,6070
1376,death,grazer,3,5,30,45,crowded,4304
1377,birth,grazer,25,15,202,127,,6071
1378,birth,grazer,7,9,61,73,,6072
1378,birth,grazer,21,22,171,182,,6073
1378,birth,grazer,21,28,170,228,,6074
1378,birth,grazer,5,10,40,82,,6075
1378,birth,grazer,6,2,49,22,,6076
1378,birth,grazer,25,9,200,75,,6077
1378,birth,grazer,23,9,190,77,,6078
1378,birth,grazer,22,21,178,173,,6079
1378,birth,grazer,27,7,223,63,,6080
1379,birth,grazer,22,21,182,170,,6081
1379,birth,grazer,22,18,177,144,,6082
1379,birth,grazer,8,10,64,84,,6083
1379,birth,grazer,30,3,247,30,,6084
1379,birth,grazer,29,4,238,37,,6085
1379,birth,grazer,27,2,217,17,,6086
1379,death,grazer,18,7,147,62,eaten,293
1380,birth,grazer,5,15,45,127,,6087
1380,birth,grazer,19,28,159,230,,6088
1380,birth,grazer,26,9,211,77,,6089
1380,birth,grazer,9,9,74,76,,6090
1380,death,grazer,2,18,20,146,eaten,335
1381,death,grazer,28,6,229,51,crowded,730
1381,birth,grazer,1,25,15,203,,6091
1381,birth,grazer,7,3,59,29,,6092
1381,birth,grazer,19,18,152,149,,6093
1381,death,grazer,29,3,237,29,crowded,3291
1381,birth,grazer,14,23,113,189,,6094
1381,birth,grazer,26,14,208,115,,6095
1382,birth,grazer,5,27,44,223,,6096
1382,birth,grazer,5,21,41,173,,6097
1382,birth,grazer,3,27,30,217,,6098
1382,birth,grazer,31,24,250,197,,6099
1382,birth,grazer,18,7,146,56,,6100
1382,birth,grazer,5,24,44,192,,6101
1382,birth,grazer,29,22,232,176,,6102
1383,birth,grazer,20,22,162,176,,6103
1383,birth,grazer,2,23,23,184,,6104
1383,birth,grazer,23,7,184,56,,6105
1383,birth,grazer,4,28,32,224,,6106
1384,birth,grazer,21,12,173,103,,6107
1384,birth,grazer,9,16,78,133,,6108
1384,birth,grazer,26,2,209,20,,6109
1384,birth,grazer,26,2,213,16,,6110
1384,birth,grazer,10,30,86,244,,6111
1384,birth,grazer,9,4,73,35,,6112
1384,birth,grazer,30,19,240,152,,6113
1384,birth,grazer,3,26,26,209,,6114
1385,birth,grazer,11,23,88,191,,6115
1385,birth,grazer,6,31,53,255,,6116
1385,birth,grazer,15,30,120,243,,6117
1385,birth,grazer,22,28,177,230,,6118
1385,birth,grazer,28,7,227,56,,6119
1385,birth,grazer,9,21,77,174,,6120
1385,death,grazer,2,18,20,149,crowded,3214
1385,birth,grazer,11,3,95,31,,6121
1385,birth,grazer,14,3,116,30,,6122
1385,birth,grazer,24,7,195,61,,6123
1386,birth,grazer,20,8,165,69,,6124
1386,birth,grazer,22,24,183,197,,6125
1386,birth,grazer,6,7,54,57,,6126
1386,birth,grazer,7,23,56,184,,6127
1387,birth,grazer,17,23,142,191,,6128
1387,birth,grazer,8,7,64,62,,6129
1387,birth,grazer,8,13,68,106,,6130
1387,birth,grazer,25,10,203,82,,6131
1387,birth,grazer,22,17,183,137,,6132
1387,birth,grazer,4,7,34,60,,6133
1387,birth,grazer,9,3,72,30,,6134
1387,birth,grazer,26,10,211,86,,6135
1387,birth,grazer,8,31,68,252,,6136
1387,birth,grazer,21,12,173,98,,6137
1387,birth,grazer,3,11,27,88,,6138
1388,birth,grazer,29,28,234,230,,6139
1388,birth,grazer,23,20,186,164,,6140
1388,birth,grazer,2,14,21,112,,6141
1388,birth,grazer,28,28,231,230,,6142
1388,birth,grazer,27,28,217,231,,6143
1388,birth,grazer,24,28,193,230,,6144
1388,birth,grazer,27,29,218,232,,6145
1388,birth,grazer,28,28,225,231,,6146
1388,birth,grazer,30,28,244,229,,6147
1388,birth,grazer,29,28,233,228,,6148
1388,birth,grazer,25,28,204,230,,6149
1389,birth,grazer,5,4,41,39,,6150
1389,birth,grazer,31,28,251,230,,6151
1389,birth,grazer,26,29,214,232,,6152
1389,birth,grazer,7,1,59,15,,6153
1389,birth,grazer,19,27,153,217,,6154
1389,birth,grazer,2,23,23,186,,6155
1389,birth,grazer,17,4,143,35,,6156
1389,birth,grazer,2,14,20,113,,6157
1389,birth,grazer,26,28,212,230,,6158
1389,birth,grazer,26,28,210,228,,6159
1389,birth,grazer,3,1,31,15,,6160
1389,birth,grazer,4,2,34,18,,6161
1389,birth,grazer,10,1,87,15,,6162
1390,birth,grazer,27,25,223,200,,6163
1390,birth,grazer,11,3,95,31,,6164
1390,birth,grazer,11,1,88,15,,6165
1390,birth,grazer,11,8,95,64,,6166
1390,birth,grazer,28,9,226,72,,6167
1390,birth,grazer,20,9,165,72,,6168
1390,birth,grazer,29,19,234,152,,6169
1390,birth,grazer,15,24,124,193,,6170
1390,birth,grazer,12,1,96,15,,6171
1390,birth,grazer,4,1,32,15,,6172
1390,birth,grazer,21,8,169,64,,6173
1390,birth,grazer,5,3,45,27,,6174
1390,birth,grazer,3,1,27,15,,6175
1390,birth,grazer,8,1,70,15,,6176
1391,birth,grazer,19,26,158,212,,6177
1391,birth,grazer,31,29,248,232,,6178
1391,birth,grazer,6,1,48,15,,6179
1391,birth,grazer,1,19,15,155,,6180
1391,birth,grazer,31,26,251,215,,6181
1391,birth,grazer,23,23,187,189,,6182
1392,birth,grazer,5,14,42,119,,6183
1392,birth,grazer,24,26,194,211,,6184
1392,birth,grazer,8,25,69,201,,6185
1392,birth,grazer,15,25,125,202,,6186
1392,birth,grazer,22,13,183,111,,6187
1392,birth,grazer,4,22,35,181,,6188
1392,birth,grazer,2,27,16,216,,6189
1393,birth,grazer,28,19,228,155,,6190
1393,birth,grazer,31,25,249,203,,6191
1393,birth,grazer,20,7,161,62,,6192
1393,birth,grazer,30,6,247,55,,6193
1393,birth,grazer,5,23,44,185,,6194
1393,birth,grazer,1,25,15,203,,6195
1393,death,grazer,28,4,225,39,eaten,2411
1394,birth,grazer,3,22,30,182,,6196
1394,birth,grazer,22,26,176,211,,6197
1394,birth,grazer,13,25,108,204,,6198
1394,birth,grazer,26,3,215,29,,6199
1394,birth,grazer,26,24,215,192,,6200
1394,birth,grazer,2,24,23,192,,6201
1394,birth,grazer,18,24,150,198,,6202
1395,birth,grazer,6,9,52,74,,6203
1395,birth,grazer,24,14,194,114,,6204
1395,birth,grazer,3,11,24,93,,6205
1395,birth,grazer,11,28,94,224,,6206
1395,birth,grazer,12,28,96,224,,6207
1395,birth,grazer,10,7,80,59,,6208
1396,birth,grazer,22,27,177,222,,6209
1396,birth,grazer,2,7,21,57,,6210
1396,birth,grazer,6,21,52,168,,6211
1396,birth,grazer,7,1,59,14,,6212
1396,birth,grazer,14,12,113,98,,6213
1396,birth,grazer,10,22,85,180,,6214
1396,birth,grazer,22,24,180,199,,6215
1396,birth,grazer,24,8,199,71,,6216
1396,birth,grazer,4,24,36,197,,6217
1396,birth,grazer,1,20,15,165,,6218
1396,birth,grazer,25,28,203,224,,6219
1396,birth,grazer,19,4,156,34,,6220
1396,birth,grazer,17,2,143,23,,6221
1396,birth,grazer,20,6,163,50,,6222
1397,birth,grazer,12,4,102,35,,6223
1397,birth,grazer,23,9,187,76,,6224
1397,birth,grazer,22,19,182,153,,6225
1398,birth,grazer,9,15,77,127,,6226
1398,birth,grazer,31,23,249,191,,6227
1398,birth,grazer,10,3,82,24,,6228
1398,birth,grazer,28,19,225,152,,6229
1398,birth,grazer,4,20,33,160,,6230
1398,birth,grazer,24,25,194,201,,6231
1399,birth,grazer,31,27,253,217,,6232
1399,birth,grazer,2,7,23,56,,6233
1399,birth,grazer,12,26,99,213,,6234
1399,birth,grazer,2,6,20,51,,6235
1399,birth,grazer,15,4,120,39,,6236
1399,birth,grazer,12,27,100,221,,6237
1399,birth,grazer,14,11,114,90,,6238
1399,birth,grazer,9,2,75,22,,6239
1399,birth,grazer,7,14,56,112,,6240
1399,birth,grazer,23,8,188,64,,6241
1399,birth,grazer,31,27,249,218,,6242
1400,birth,grazer,1,26,15,210,,6243
1400,birth,grazer,6,5,48,40,,6244
1400,birth,grazer,14,4,119,39,,6245
1400,birth,grazer,22,24,176,196,,6246
1400,birth,grazer,29,22,233,180,,6247
1400,birth,grazer,19,8,159,64,,6248
1400,birth,grazer,4,4,36,33,,6249
1400,birth,grazer,29,8,234,71,,6250
1400,germination,tree,7,3,56,24,,6251
1400,germination,tree,27,3,218,30,,6252
1400,germination,tree,28,3,227,31,,6253
1400,germination,tree,27,8,216,70,,6254
1400,germination,tree,27,8,222,65,,6255
1400,germination,tree,30,8,241,67,,6256
1400,germination,tree,28,11,229,91,,6257
1400,germination,tree,27,12,218,101,,6258
1400,germination,tree,30,17,246,141,,6259
1400,germination,tree,29,18,234,145,,6260
1400,germination,tree,25,26,201,208,,6261
1400,germination,tree,31,31,253,250,,6262
1400,tree_death,tree,17,27,136,220,crowded,568
1400,germination,tree,3,4,30,32,,6263
1400,germination,tree,5,6,47,50,,6264
1400,germination,tree,27,8,219,70,,6265
1400,germination,tree,29,8,232,70,,6266
1400,germination,tree,30,8,243,67,,6267
1400,germination,tree,29,9,239,77,,6268
1400,germination,tree,27,10,217,84,,6269
1400,germination,tree,30,17,243,136,,6270
1400,germination,tree,29,19,233,153,,6271
1400,germination,tree,26,20,212,163,,6272
1400,germination,tree,5,5,40,40,,6273
1400,germination,tree,5,5,42,40,,6274
1400,germination,tree,27,7,220,60,,6275
1400,germination,tree,28,7,226,57,,6276
1400,germination,tree,27,8,217,66,,6277
1400,germination,tree,29,10,234,84,,6278
1400,tree_death,tree,28,10,224,83,crowded,952
1400,germination,tree,27,17,222,137,,6279
1400,germination,tree,23,23,189,186,,6280
1400,germination,tree,3,26,24,208,,6281
1400,germination,tree,23,26,185,210,,6282
1400,germination,tree,30,31,246,255,,6283
1401,birth,grazer,22,7,180,57,,6284
1401,birth,grazer,9,24,74,193,,6285
1401,birth,grazer,1,20,15,165,,6286
1401,birth,grazer,22,7,183,56,,6287
1401,birth,grazer,15,30,120,243,,6288
1401,birth,grazer,25,11,204,93,,6289
1401,birth,grazer,22,19,176,152,,6290
1401,birth,grazer,31,20,252,165,,6291
1401,birth,grazer,28,20,230,164,,6292
1401,birth,grazer,30,28,247,227,,6293
1401,birth,grazer,2,22,18,183,,6294
1401,birth,grazer,11,6,88,48,,6295
1401,birth,grazer,22,2,177,20,,6296
1402,birth,grazer,29,28,239,229,,6297
1402,birth,grazer,2,28,18,224,,6298
1402,birth,grazer,13,30,111,244,,6299
1402,birth,grazer,11,22,94,180,,6300
1402,birth,grazer,28,25,224,200,,6301
1402,birth,grazer,27,5,220,46,,6302
1402,death,grazer,29,3,234,31,crowded,3623
